System,Stock,BroodYear,Escapement,Recruits,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4
Bristol_Bay,Egegik,2009,1146276,4507820.608,0,0,0,0,0,5486.43361,305233.8809,488974.6662,8427.644205,0,122199.4693,2763497.815,785871.7985,4.41986e-09,7959.834908,20169.0652,4.45752e-09,0
Bristol_Bay,Egegik,2010,927054,9911386.775,0,0,990.815486,0,0,10191.8428,537683.0005,671671.9322,4.41986e-09,0,274215.9285,5984739.945,2345583.766,0,18840.54593,54555.89253,12913.10571,0
Bristol_Bay,Egegik,2011,961200,9363508.649,0,7212.434443,1969.760672,0,0,36548.02133,444733.7087,1095740.232,4106.949619,0.140892024,532951.3598,3901937.637,3275009.228,17.38853239,1227.028026,42412.79346,19641.96611,0
Bristol_Bay,Egegik,2012,1233900,9571848.717,0,0,0,0,0,38196.98515,1977511.298,1278331.312,2657.491685,0,353152.0361,4775925.407,1137566.6,0,2469.852707,3721.571738,2316.16283,0
Bristol_Bay,Egegik,2013,1113630,6020572.11,0,0,0,0,0,162141.3582,2859582.091,1945680.959,17.95531343,0,88058.60987,467779.9452,495688.8507,0,1622.340702,0,0,1.05545e-06
Bristol_Bay,Egegik,2014,1382466,5818459.298,0,0,0,0,0,102285.9826,2156590.673,2005941.473,4.72128e-09,1.05978e-06,73755.47578,1280264.215,198213.8281,0.002709278,0,1407.646398,1.05478e-06,1.04771e-06
Bristol_Bay,Egegik,2015,2160792,25468839.22,0,0,0,0,1.05978e-06,295277.6184,11553433.83,12280095.54,0.000369759,1.04223e-06,66998.6597,993180.6763,279852.8917,1.04771e-06,0,1.05387e-06,1.0477e-06,1.01691e-06
Bristol_Bay,Egegik,2016,1837260,NA,0,0,0,1.05545e-06,1.04223e-06,29390.8852,1774510.281,222244.9081,4512.024163,1.01575e-06,168096.9766,2276904.223,736199.3054,0.00024993,1.04953e-06,87.2038139,1.01698e-06,NA
Bristol_Bay,Egegik,2017,2600982,NA,0,0,1.05478e-06,1.04771e-06,1.01575e-06,181713.5826,3928522.748,4660092.631,23654.84461,NA,366575.2379,6744189.763,6832852.763,NA,1.04152e-06,1623.842015,NA,NA
Bristol_Bay,Egegik,2018,1608354,NA,0,1.05387e-06,1.0477e-06,1.01691e-06,NA,294139.3547,5907225.246,6441568.513,NA,NA,62869.58013,1017403.947,NA,NA,1.01548e-06,NA,NA,NA
Bristol_Bay,Egegik,2019,2340210,NA,1.04953e-06,1.04716e-06,1.01698e-06,NA,NA,36671.88404,265771.6195,NA,NA,NA,140140.5807,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Egegik,2020,2389728,NA,1.04152e-06,1.01675e-06,NA,NA,NA,91287.91376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Egegik,2021,1832196,NA,1.01548e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Egegik,2022,1786152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Egegik,2023,1562700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Igushik,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Bristol_Bay,Igushik,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0
Bristol_Bay,Igushik,1957,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,9213.010555,0,NA,0,0,0
Bristol_Bay,Igushik,1958,NA,NA,NA,NA,NA,0,0,NA,NA,37356.73041,0,0,NA,14002.16949,13488.27968,0,0,0,0,0
Bristol_Bay,Igushik,1959,NA,NA,NA,NA,8.50064e-10,7.0297e-08,0,NA,75778.78687,90589.30515,0,0,6.07241e-10,45064.43144,16193.66688,0,0,0,0,0
Bristol_Bay,Igushik,1960,NA,NA,NA,0,263.8505683,0,0,6.07241e-10,41541.88413,225973.2496,8.94364e-10,0,106.3387168,26634.63426,29630.30183,0,0,8.94364e-10,0,0
Bristol_Bay,Igushik,1961,NA,NA,0,6.37365e-10,78.10225397,0,0,0,28373.44174,253124.412,210.5648341,0,0,9652.727169,9303.374381,0,0,0,0,0
Bristol_Bay,Igushik,1962,NA,NA,0,0,860.108547,2.743e-09,0,0,16810.87257,200761.5398,1.37031e-09,0,0,5143.667602,5541.260554,0,0,0,5.21622e-09,0
Bristol_Bay,Igushik,1963,92184,368205.1221,0,0,292.2117282,1.37031e-09,0,0,196557.5336,137345.6609,0,0,0,22418.40628,11591.30955,0,0,0,0,0
Bristol_Bay,Igushik,1964,128532,583059.5002,0,104.711145,506.8515337,0,0,0,124313.0398,325005.4928,0,0,261.3938201,103991.0009,28877.0102,0,0,0,0,0
Bristol_Bay,Igushik,1965,180840,810919.5276,0,1.48451e-09,4.70732e-09,0,0,299.1034958,319406.4272,270050.3162,2.90064e-09,0,4.4513e-09,168321.3691,52842.31165,0,0,0,0,0
Bristol_Bay,Igushik,1966,206360,301093.4306,0,3.30751e-09,1.79631e-09,2.90064e-09,0,3.1795e-09,54400.73406,232636.8019,122.0307035,2.02494e-07,1.59284e-09,5391.5921,8481.550944,1.12489e-09,0,0,60.72088773,0
Bristol_Bay,Igushik,1967,281772,125744.8494,0,356.184821,429.6937188,0,1.97331e-07,0,43478.98605,59860.65919,58.98600522,0,8.5333e-10,10883.89541,10676.44419,0,0,0,0,0
Bristol_Bay,Igushik,1968,194508,158922.7193,0,451.827891,166.9893837,31.22788512,0,0,48449.76819,101707.1897,887.8651821,0,0,513.2663873,6714.584616,0,0,0,0,0
Bristol_Bay,Igushik,1969,512328,476722.2269,0,0,88.47900783,0,0,0,829.5333831,107254.4218,1386.847849,0,0,278332.3756,88830.56925,0,0,0,0,0
Bristol_Bay,Igushik,1970,370920,287435.6951,0,0,321.2137395,0,0,0,36787.94458,144568.4411,8.34856e-10,0,298.992077,62987.40917,42459.39636,12.29802649,0,0,0,0
Bristol_Bay,Igushik,1971,210960,259415.0933,0,1.43932e-09,1291.32149,0,0,0,58279.22254,131521.3204,196.7684238,0,0,39332.84515,28793.61535,0,0,0,0,0
Bristol_Bay,Igushik,1972,60018,232049.4675,0,92.90775855,913.2248948,61.49013243,6.82402e-09,0,93770.53699,117096.7072,4097.361357,0,0,5305.520159,10711.71901,0,0,0,0,0
Bristol_Bay,Igushik,1973,59508,451999.7666,0,8.35076e-10,1278.994755,865.5976665,0,0,17240.56168,399007.2579,1.78113e-09,0,0,14680.68426,18926.67026,0,0,1.78113e-09,0,0
Bristol_Bay,Igushik,1974,358752,1267129.888,0,49.19210595,1355.727665,0,0,0,412982.6328,589284.8856,1192.411366,0,1369.901182,240732.7067,20162.43075,0,0,0,0,0
Bristol_Bay,Igushik,1975,241086,2810903.35,0,134.2386597,2.13736e-09,0,0,7.58211e-10,543521.4577,1835021.793,1199.296857,0,0,119242.058,311784.5061,0,0,0,0,0
Bristol_Bay,Igushik,1976,186120,1354666.653,0,1.78113e-09,2.28628e-09,0,2.82865e-09,0,412827.841,741008.2618,8896.939016,0,4261.011927,106555.0879,80921.14511,196.365796,0,0,0,0
Bristol_Bay,Igushik,1977,95970,830426.1578,0,0,2917.040909,9.42882e-10,0,773.4504809,174666.6112,585308.2903,46620.89672,0,1.20343e-09,5599.937644,14539.93059,0,0,2.00731e-09,0,0
Bristol_Bay,Igushik,1978,536154,562274.9216,0,0,9.42882e-10,1.08375e-08,0,0,36010.96732,368460.0152,72.93504342,0,0,146031.241,11699.76303,0,0,0,0,0
Bristol_Bay,Igushik,1979,859560,896475.7956,0,9.42882e-10,196.365796,2.84059e-09,0,9.42882e-10,611311.9726,263564.8494,1.34971e-09,0,0,10184.30847,11078.4693,0,0,139.8299894,0,0
Bristol_Bay,Igushik,1980,1987530,443803.1667,0,1.20438e-09,6.55518e-10,1.34971e-09,0,0,14270.16545,353924.0906,1.36021e-09,0,0,34536.66134,41072.24936,0,0,0,0,0
Bristol_Bay,Igushik,1981,591144,838645.2456,0,6.55516e-10,2.0246e-09,1.63225e-09,0,0,243467.3754,502783.4552,51416.18868,0,0,6742.427804,34235.79843,0,0,0,0,0
Bristol_Bay,Igushik,1982,423768,346608.0386,0,1.34972e-09,6543.611212,1.33276e-07,0,0,50848.09926,272741.4577,1044.659568,0,0,7066.802583,8363.408338,0,0,0,0,0
Bristol_Bay,Igushik,1983,180438,391104.4023,0,1151.044864,8.63566e-10,27.00397191,0,0,105984.4172,247075.1994,1685.229224,0,0,6210.561351,28970.94635,0,0,0,0,0
Bristol_Bay,Igushik,1984,184872,522953.3884,8.16102e-10,5.75714e-10,232.2341584,1.36053e-09,0,0,30298.41942,419160.866,3266.736068,0,0,52282.10711,16033.09065,1679.934919,0,0,0,0
Bristol_Bay,Igushik,1985,212454,1138950.754,0,7.35345e-10,6292.87966,9.1685e-10,0,0,395497.5239,639187.6678,5888.642594,0,0,50115.51645,41159.68148,808.8425606,0,0,0,0
Bristol_Bay,Igushik,1986,307728,1700596.588,0,2705.281093,8614.627389,2212.734488,0,0,157348.045,1497275.242,7474.884743,0,0,9445.277916,15520.49509,0,0,0,0,0
Bristol_Bay,Igushik,1987,169236,445514.6702,0,1606.630721,12589.10743,1.20809e-09,0,0,75587.84676,338280.6731,5679.35337,0,0,2144.560893,9626.497881,1.27694e-09,0,0,0,0
Bristol_Bay,Igushik,1988,170454,614897.8177,0,2.0486e-09,9.06152e-10,91.36089483,0,0,105973.282,479542.118,1658.948769,0,0,5733.940598,21898.16747,0,0,0,0,0
Bristol_Bay,Igushik,1989,461610,991783.6825,0,144.8411438,2990.510439,1.27694e-09,0,0,213200.3542,693503.073,5197.718161,0,0,48454.04046,28293.14524,0,0,0,0,0
Bristol_Bay,Igushik,1990,365802,1229497.553,0,45.68044741,3116.157844,1.05697e-09,0,165.6706515,138197.8834,883940.8669,2186.498146,6.74349e-08,0,95134.78418,106710.0113,4.83306e-10,0,0,4.83299e-10,0
Bristol_Bay,Igushik,1991,756126,983938.7926,0,9.57615e-10,905.4656714,9.03989e-10,0,0,170952.8237,798731.0253,2463.832624,0,0,2065.117656,8820.527667,6.03769e-10,0,0,0,0
Bristol_Bay,Igushik,1992,304920,139561.2387,0,1.05696e-09,2985.020213,4.83306e-10,0,0,30018.22712,91713.75999,322.6608159,0,0,5334.911413,9186.659141,1.79285e-09,0,6.03769e-10,0,0
Bristol_Bay,Igushik,1993,405564,358174.4188,0,9.04072e-10,4.83299e-10,6.03769e-10,0,0,100425.5136,239150.7274,1.07571e-09,0,0,13736.67221,4861.505584,0,0,0,0,0
Bristol_Bay,Igushik,1994,445920,659952.734,0,0,6.03769e-10,0,0,0,163636.9879,435418.5458,1000.86349,0,6.03769e-10,42975.86174,16920.47508,0,0,0,0,0
Bristol_Bay,Igushik,1995,473382,1278256.154,0,6.03769e-10,0,0,0,6.03769e-10,376061.8322,881255.9141,5961.03016,0,0,6531.078913,8446.298443,0,0,0,0,0
Bristol_Bay,Igushik,1996,400746,886426.2368,0,0,0,0,0,0,77031.89642,800392.9886,2786.909657,0,0,807.3411472,5343.970345,63.13061022,0,0,0,0
Bristol_Bay,Igushik,1997,127704,99344.94408,0,0,1199.151825,0,0,0,1926.561809,51668.32987,1857.405258,9.55407e-10,0,9522.011879,33171.48344,9.55377e-10,0,0,9.55472e-10,0
Bristol_Bay,Igushik,1998,215904,536354.1545,0,0,0,0,0,1.22305e-09,130362.4573,393266.1216,2298.224214,0,4.60979e-10,2906.789765,7520.561596,1.12867e-09,0,0,0,0
Bristol_Bay,Igushik,1999,445536,362489.5377,0,0,0,0,0,0,60852.42758,146840.9192,1.12867e-09,0,66.96973536,58392.84206,96336.37904,0,0,0,0,1.2148e-09
Bristol_Bay,Igushik,2000,413316,767785.5415,0,0,0,0,0,9.94391e-10,53303.01363,660546.3415,3390.739974,2.89731e-07,0,12377.29043,38168.15603,1.2148e-09,0,0,0,0
Bristol_Bay,Igushik,2001,409596,490103.4507,0,0,0,391.6965987,0,0,31827.31825,442819.6345,2902.697184,0,0,7801.618104,4360.486121,0,1.75765e-09,0,0,0
Bristol_Bay,Igushik,2002,123156,495205.0083,0,0,1.75764e-09,0,0,1.12847e-09,235172.3272,202313.4683,5339.890078,0,0,40568.43553,11810.88718,0,0,0,0,0
Bristol_Bay,Igushik,2003,194088,2088078.265,0,1.75765e-09,0,1.6968e-09,0,1.75765e-09,772529.8751,1273848.237,755.9190601,0,0,2016.947142,38927.28613,0,0,0,0,0
Bristol_Bay,Igushik,2004,109650,1835420.362,0,0,1.6968e-09,0,0,1.2148e-09,596355.8059,1202309.416,1105.879495,0,0,16999.24444,18650.01631,0,0,0,0,0
Bristol_Bay,Igushik,2005,365712,1579838.181,0,1.1312e-09,0,1.09165e-09,0,1.6968e-09,326356.128,1169822.407,2298.428678,0,0,28673.86637,51682.82673,8.28205e-10,573.6174922,430.9065085,0,0
Bristol_Bay,Igushik,2006,305268,1005266.372,0,0,1066.225789,0,0,1.10618e-09,187979.0778,782302.5494,2195.834845,0,0,18501.21688,13221.46737,0,0,0,0,0
Bristol_Bay,Igushik,2007,415452,608981.0176,0,1.09164e-09,1.10808e-09,8.28205e-10,0,0,160642.1455,422953.0753,969.7446171,0,0,16132.62972,7950.7647,332.6576865,0,0,0,0
Bristol_Bay,Igushik,2008,1054704,663845.7198,0,1.10808e-09,1.24231e-09,0,0,1.15979e-07,52686.86093,513178.2332,2844.021094,0,0,38404.99175,56731.61279,1.88522e-09,0,0,0,0
Bristol_Bay,Igushik,2009,514188,942097.3009,0,6.21154e-10,9.58546e-10,1.03931e-09,0,0,132117.4757,752041.3811,1.41391e-09,0,0,56133.87708,1804.566954,1.6443e-09,0,0,0,0
Bristol_Bay,Igushik,2010,518040,1714570.363,0,0,1.03932e-09,0,0,6.39023e-10,567822.6242,1132808.393,1.0962e-09,0,1.0393e-09,500.2421954,13439.10355,0,0,0,0,0
Bristol_Bay,Igushik,2011,421380,1985101.227,0,810.7439563,1.41391e-09,1.6443e-09,0,1.0393e-09,507823.4379,1460187.565,2026.776102,0,0,11164.58684,3088.117561,0,0,0,3.62428e-09,0
Bristol_Bay,Igushik,2012,193326,686078.8056,0,389.1844752,1430.565665,0,0,9.42663e-10,364111.8822,312467.7661,3629.093184,0,0,4050.314015,3.62428e-09,0,0,0,0,0
Bristol_Bay,Igushik,2013,387036,2092761.887,0,0,0,0,0,1.0962e-09,906912.9739,1180877.041,1039.130467,0,0,678.2679139,3254.473827,0,0,0,0,1.04104e-06
Bristol_Bay,Igushik,2014,340590,1857204.275,0,0,3.62428e-09,0,0,1765.77124,734903.9201,1115187.106,2.210540563,1.04104e-06,3.62428e-09,5345.267451,1.36102e-09,1.04104e-06,0,0,1.04104e-06,1.04071e-06
Bristol_Bay,Igushik,2015,651172,953949.5348,0,0,0,0,1.04104e-06,3.62428e-09,233249.005,647132.7469,6322.325601,1.04073e-06,1.39057706,8176.851297,59067.21545,1.04071e-06,0,1.04104e-06,1.04071e-06,1.01131e-06
Bristol_Bay,Igushik,2016,469230,NA,0,0,0,1.04104e-06,1.04073e-06,850.611166,555164.6475,931969.3845,2190.767374,1.01131e-06,0,11615.23059,8675.808174,1.01131e-06,1.04104e-06,1.04071e-06,1.01131e-06,NA
Bristol_Bay,Igushik,2017,578700,NA,0,0,1.04104e-06,1.04071e-06,1.01131e-06,2072.551178,1014243.618,2305767.151,7047.303386,NA,1.04104e-06,4485.74114,22302.88488,NA,1.04075e-06,1.01131e-06,NA,NA
Bristol_Bay,Igushik,2018,770772,NA,0,1.04104e-06,0.000199838,1.01131e-06,NA,8.58195e-05,664431.2948,1022200.031,NA,NA,1.04075e-06,24611.4538,NA,NA,1.01131e-06,NA,NA,NA
Bristol_Bay,Igushik,2019,256074,NA,1.04104e-06,1.04071e-06,1.01131e-06,NA,NA,668.4874112,303697.4239,NA,NA,NA,1.01131e-06,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Igushik,2020,323814,NA,1.04075e-06,1.01131e-06,NA,NA,NA,5.03727e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Igushik,2021,878952,NA,1.01131e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Igushik,2022,378768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Igushik,2023,542496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Kvichak,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Bristol_Bay,Kvichak,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,1.8202e-09,0
Bristol_Bay,Kvichak,1957,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1413.216102,0,NA,NA,203660.8603,0,NA,1.21345e-09,0.00013628,0
Bristol_Bay,Kvichak,1958,NA,NA,NA,NA,NA,0,0,NA,NA,32838.21362,6053.050182,0,NA,139962.0118,59115.10509,0,0,0.000114349,6.47311e-09,0
Bristol_Bay,Kvichak,1959,NA,NA,NA,NA,0,0,0,NA,236513.574,0.036439996,6.47313e-09,0,950.6764736,208488.9748,5451.374556,4.5019e-09,0,2236.305255,7.2238e-09,0
Bristol_Bay,Kvichak,1960,NA,NA,NA,0,0,0,0,0,1017276.972,456190.0236,3127.999673,0,889149.0684,47748182.66,6282091.617,0,0,11625.36205,4061.051299,0
Bristol_Bay,Kvichak,1961,NA,NA,0,1601.853559,6.47311e-09,0,0,0,415244.5551,201592.6882,8.44619e-09,0,1.61837e-08,2307308.591,647560.4118,4.66752e-09,0,5315.710449,2310.747932,0
Bristol_Bay,Kvichak,1962,NA,NA,0,0,2.70892e-09,0,0,6.47348e-09,107816.7146,133172.5482,5.09184e-09,0,1970.009896,4720118.384,534851.1763,0,0,8962.946811,3.36452e-09,0
Bristol_Bay,Kvichak,1963,338760,1388215.862,0,0,606.3839414,0,0,0,31231.47746,80022.54951,1.03662e-08,0,112.5526861,925528.3614,336812.8381,0,0,1.24151e-08,13901.69847,0
Bristol_Bay,Kvichak,1964,957120,5763514.808,0,0,4.63486e-09,0,0,3244.007648,2288423.175,288370.7298,3941.437727,0,111881.7326,2613880.916,446099.3647,0,0,6605.651294,1067.792568,0
Bristol_Bay,Kvichak,1965,24325926,45820688.66,0,0,0,0,0,23983.40613,10321864.3,299792.7921,2.07047e-08,0,485628.7617,33528680.52,1159447.181,3.8642e-09,0,1291.706167,6.75827e-09,0
Bristol_Bay,Kvichak,1966,3755185,6522061.738,0,4762.741807,6.80577e-09,4.14095e-09,0,3428.680643,524321.6016,885877.9352,3.8642e-09,0,16341.64969,4568770.715,517436.3764,1122.03837,0,3.21717e-09,2.3559e-09,0
Bristol_Bay,Kvichak,1967,3216208,1784047.97,0,0,14745.0865,967.9982801,0,0,342819.378,321956.1217,64.7957667,0,2298.776647,991238.6082,109957.2053,0,0,2.35572e-09,0,0
Bristol_Bay,Kvichak,1968,2557440,635324.0881,0,1788.213135,3.21822e-09,0,0,0,300687.4739,38561.09834,4513.743575,0,0,104011.2314,176511.8285,5.14161e-09,0,7304.948773,1945.550433,0
Bristol_Bay,Kvichak,1969,8394204,5513626.38,0,0,748.0903656,0,0,1.45827e-07,149287.1598,321597.1932,0,0,6123.721785,4476992.479,546728.3925,3.18718e-09,0,12149.34303,6.98038e-09,0
Bristol_Bay,Kvichak,1970,13935306,15363871.76,0,0,0,0,0,611.2882161,45470.50986,40279.62829,0,0,28962.38448,15247972.68,6.98038e-09,0,0,5.44381e-09,575.2656718,0
Bristol_Bay,Kvichak,1971,2387392,2036285.127,0,0,0,0,0,5.19982e-09,321013.1777,653574.9589,0,0,45181.85894,919844.2116,95528.55653,1.73289e-08,0,1142.363504,1.22411e-08,0
Bristol_Bay,Kvichak,1972,1009962,3248671.177,0,0,3.75867e-09,0,0,4360.06811,1971913.287,142304.8979,10885.84271,0,1.20499e-08,886252.1876,232954.8935,0,0,4.62765e-09,3.80765e-09,0
Bristol_Bay,Kvichak,1973,226554,2203241.201,0,3.26629e-09,1203.539981,2.71235e-08,0,0,531509.2412,1048800.181,5.71884e-09,0,2633.872605,252856.8549,351747.9635,0,0,14489.54756,2.35056e-06,0
Bristol_Bay,Kvichak,1974,4433844,25784407.3,0,2.29782e-09,5.35548e-09,0,0,14322.32734,6047998.654,1845015.042,2.15491e-05,0,319232.3782,16927229.39,616516.1986,0,0,14093.30612,2.78315e-09,0
Bristol_Bay,Kvichak,1975,13140450,37439011.07,0,0,0,0,0,6365.412611,5468930.89,1305049.215,0,0,314282.1214,29958381.51,382348.2363,2.5462e-09,3.26563e-06,3653.678587,0,0
Bristol_Bay,Kvichak,1976,1965282,10716322.99,0,7.61961e-09,16621.15267,0,0,5347.496598,5940227.813,675757.5923,3355.266213,0,37502.12607,3806685.584,230825.9577,6.67203e-09,0,0,4.44802e-09,0
Bristol_Bay,Kvichak,1977,1341144,3089502.384,0,6589.956139,4898.858812,0,0,36698.77766,2024757.699,718009.8879,6.67203e-09,0,2129.529897,174743.7965,121673.8782,0,0,4.44802e-09,8.52322e-09,0
Bristol_Bay,Kvichak,1978,4149288,5055228.084,0,0,1.69746e-09,0,0,1122.308961,1613301.044,1063135.971,8.53427e-09,0,15273.28916,1372782.632,987655.4523,3.92492e-09,0,8.50299e-09,1957.38722,0
Bristol_Bay,Kvichak,1979,11218434,43049769.85,0,2381.115557,6.67203e-09,4.26713e-09,0,53984.78212,18868217.35,2470065.01,3.92492e-09,0,69687.44893,17920528.05,3664906.09,2.1633e-09,0,3.92501e-09,0,0
Bristol_Bay,Kvichak,1980,22505268,12597312.73,0,0,8.52322e-09,0,0,1374.281273,2539066.592,1385037.263,2963.286452,0,13602.85832,8291131.055,364137.3935,2.51578e-09,0,2.16152e-09,0,0
Bristol_Bay,Kvichak,1981,1754358,2048788.633,0,0,5260.613529,0,0,0,745204.8803,188998.2968,3.77367e-09,0,3.92481e-09,962184.7439,147140.098,2.17836e-09,0,3.79021e-09,2.17757e-09,0
Bristol_Bay,Kvichak,1982,1134840,1509245.581,0,0,2.16017e-09,2.51578e-09,0,3.92481e-09,492725.2202,385822.9102,4844.076457,1.32679e-08,530.6353078,514201.0487,111121.6902,6.65313e-09,0,2.17694e-09,4.44184e-09,0
Bristol_Bay,Kvichak,1983,3569982,13775450.62,0,0,6.3064e-09,2.17836e-09,0,909.0354531,9267004.555,2995169.761,4091.965165,0,2975.845752,1111077.283,386132.4725,8089.704887,0,4.44261e-09,4.72291e-09,0
Bristol_Bay,Kvichak,1984,10490670,23287184.54,0,6.31701e-09,1184.404147,6.65313e-09,0,3.82024e-09,2578692.801,1438442.502,9.43234e-09,0,46572.42,17559241.79,1663050.622,3.8696e-09,4.47164e-09,4.73176e-09,3.86818e-09,0
Bristol_Bay,Kvichak,1985,7211046,18314832.78,968.7971361,3827.45086,6640.510988,0,0,7558.726029,1051304.823,959015.7909,3134.187611,0,36966.38044,14851620.7,1382907.306,8513.45153,0,1295.541122,1079.115941,0
Bristol_Bay,Kvichak,1986,1179322,4114460.428,0,1587.560388,22026.83146,371.2284804,0,4.47164e-09,652916.6225,868158.918,22539.69819,0,4.76627e-09,1539423.857,1007435.712,5.09425e-09,0,4.68067e-09,5.09425e-09,0
Bristol_Bay,Kvichak,1987,6065880,11648130.47,0,28974.26243,55116.44336,6575.383192,0,7294.425602,4715391.651,2193830.713,3167.845673,0,32611.87886,4276085.758,329082.1142,4.87704e-09,0,5.09424e-09,4.87759e-09,0
Bristol_Bay,Kvichak,1988,4065216,9205714.469,0,8518.169489,23769.26002,981.3542489,0,6197.612225,3035791.524,1958434.413,1920.255299,0,17857.54045,3698337.323,453907.0184,5.99517e-09,0,4.85156e-09,5.99531e-09,0
Bristol_Bay,Kvichak,1989,8317500,24800932.66,0,31828.45543,59852.4958,1909.709975,0,3333.195762,1860643.867,1072382.736,5.99517e-09,0,146492.5817,18335388.84,3276620.613,3.26361e-09,0,12480.1699,3.26198e-09,0
Bristol_Bay,Kvichak,1990,6970020,26298686.41,0,5138.251481,7655.956394,8.99276e-09,0,2740.684591,1635679.818,890766.5283,3.26361e-09,0,82362.87358,22046413.94,1626783.695,1144.655252,0,3.26382e-09,0.004927261,0
Bristol_Bay,Kvichak,1991,4222788,4637249.704,0,4.85156e-09,2556.185709,3.26361e-09,0,1129.577215,2192435.471,1181693.151,12027.40596,0,1940.029445,1008515.733,236952.1498,2.28505e-09,0,0.000227753,2.28563e-09,0
Bristol_Bay,Kvichak,1992,4725864,1875602.784,0,3450.156384,3727.13359,0.000313938,0,0,651582.6873,300635.1879,1.52337e-09,0,2138.093639,751845.1175,162224.4074,1.23668e-08,0,2.28692e-09,3.53335e-09,0
Bristol_Bay,Kvichak,1993,4025166,3130469.759,0,0,0.001999296,2571.051084,0,229.6935826,1087088.056,873115.7749,4918.432886,0,678.3373668,683919.4113,477949.0004,0,0,3.53344e-09,2.10366e-09,0
Bristol_Bay,Kvichak,1994,8355936,7303050.485,0,4.60936e-05,3.04751e-09,0,0,1846.666683,2023631.039,1062071.603,94.13679376,1.86447e-09,47953.45408,3920260.549,247104.9761,88.06039333,0,2.10365e-09,1.24851e-09,0
Bristol_Bay,Kvichak,1995,10038720,10636781.67,0,0,0,15.68946563,0,17605.41184,7737952.022,2098055.648,7703.19742,0,3.53388e-09,677133.0319,96801.76258,1500.60347,0,1.24832e-09,14.30849087,0
Bristol_Bay,Kvichak,1996,1450578,2260607.402,0,0,0,0,0,0,547555.9391,1651817.786,9155.275189,1.54561e-09,0,24302.42001,27655.74672,62.24661518,0,50.07971805,1.54691e-09,7.908081475
Bristol_Bay,Kvichak,1997,1503732,816242.3385,0,0,73.38366111,0,0,0,159364.7142,140515.8367,575.7811904,0,14.67673222,342016.9374,173308.6023,123.4199367,1.25263e-09,248.9864607,3.77534e-09,0
Bristol_Bay,Kvichak,1998,2296074,1254499.875,0,0,0,0,0,58.70692889,375942.2752,422187.1228,18295.83305,0,638.1356093,343819.1196,93558.68195,2.7235e-09,0,3.77477e-09,2.72336e-09,0
Bristol_Bay,Kvichak,1999,6196914,7378835.09,0,14.30849087,0,0,0,370.1040872,1010493.439,278784.2589,12362.32514,0,51079.32602,5815822.769,208249.3289,60.75692101,0,1537.716422,60.75692101,0
Bristol_Bay,Kvichak,2000,1827780,4261674.614,0,0,17.56131783,0,0,15.5616538,1884667.877,1264567.003,1992.139657,0,3.77051e-09,742842.9905,367259.3466,3.28071e-09,0,312.1337323,3.28058e-09,0
Bristol_Bay,Kvichak,2001,1095348,4421264.703,0,0,19.44413442,1783.566562,0,0,633259.027,2051098.47,12833.86568,3.31417e-09,1450.356724,819689.2133,901130.7595,3.31379e-09,0,3.2825e-09,3.31399e-09,0
Bristol_Bay,Kvichak,2002,703884,3881254.32,0,0,4.03259e-09,0,0,3390.696935,2456932.187,1265247.024,623.591531,0,2385.721447,142426.3044,10248.79536,3.28316e-09,0,3.31406e-09,0,0
