System,Stock,BroodYear,Age 1,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,
Bristol_Bay,Kvichak,2007,0,3.12874E-09,1566824.327,8830601.425,2386352.591,4544.698149,0,
Bristol_Bay,Kvichak,2008,0,0,2688159.725,3179147.535,712085.9135,15623.17165,0,
Bristol_Bay,Kvichak,2009,0,0,752740.9505,10733168.91,1409376.979,0,0,
Bristol_Bay,Kvichak,2010,0,3046.775774,6144004.763,18775352.9,855409.1914,8.91939E-09,0,
Bristol_Bay,Kvichak,2011,0,4590.981761,2890055.476,4742728.424,492250.0484,4.155219057,0,
Bristol_Bay,Kvichak,2012,0,29004.33643,8594696.093,3032156.296,145077.5922,883.4798498,0,
Bristol_Bay,Kvichak,2013,0,2615.712111,3716086.296,2827543.243,45401.53133,5.947629746,1.05084e-06,
Bristol_Bay,Kvichak,2014,0,9832.296449,4488949.052,2144731.851,17612.87666,0,1.04307e-06,
Bristol_Bay,Kvichak,2015,0,4226.637519,5743118.523,7187650.099,248333.9676,0.000348017,1.01567e-06,
Bristol_Bay,Kvichak,2016,0,3010.936654,2659890.632,2473121.935,176099.2639,3.13054E-06,NA,
Bristol_Bay,Kvichak,2017,0,1510.990943,6173176.826,7054595.806,1545609.64,1759.499811,NA,
Bristol_Bay,Kvichak,2018,0,12734.78653,6416570.52,5964142.67,#VALUE!,#VALUE!,NA,
Bristol_Bay,Kvichak,2019,1.05135e-06,2.08778E-06,1236472.043,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Kvichak,2020,1.0445e-06,11391.81674,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Kvichak,2021,1.01582e-06,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Kvichak,2022,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Kvichak,2023,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Nushagak,1955,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,
Bristol_Bay,Nushagak,1956,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,
Bristol_Bay,Nushagak,1957,NA,#VALUE!,#VALUE!,#VALUE!,5.17429E-08,0,0,
Bristol_Bay,Nushagak,1958,NA,#VALUE!,#VALUE!,377864.9667,38994.82768,0,0,
Bristol_Bay,Nushagak,1959,NA,#VALUE!,39869.80375,169013.8736,42226.38605,0,0,
Bristol_Bay,Nushagak,1960,NA,34662.90194,51365.84782,265000.4517,203132.505,0,0,
Bristol_Bay,Nushagak,1961,0,6980.330211,262194.6039,188787.7868,8209.963347,0,0,
Bristol_Bay,Nushagak,1962,0,12764.94012,19664.54965,77012.5518,43206.73972,0,0,
Bristol_Bay,Nushagak,1963,0,0.000459754,40442.48778,163474.0227,10924.06921,1.14481E-09,0,
Bristol_Bay,Nushagak,1964,0,13963.98959,9660.59503,67754.88008,1962.881511,0,0,
Bristol_Bay,Nushagak,1965,0,2116.995991,100074.3111,677562.3846,3.59171E-06,0,0,
Bristol_Bay,Nushagak,1966,0,5638.304748,174796.266,521131.1076,3.03455E-09,0,0,
Bristol_Bay,Nushagak,1967,0,11437.98235,153160.198,51983.92467,10450.9796,0.000246037,0,
Bristol_Bay,Nushagak,1968,0,1.00275E-07,35190.14661,301698.4392,7290.885803,0,0,
Bristol_Bay,Nushagak,1969,0,0,102321.8689,108736.0605,282634.4611,0,0,
Bristol_Bay,Nushagak,1970,0,2653.718361,131141.0519,757961.7837,97007.07367,0,0,
Bristol_Bay,Nushagak,1971,0,5026.814874,9603.114613,836271.0566,160097.926,0,0,
Bristol_Bay,Nushagak,1972,0,3598.443016,146263.497,910271.7773,87846.19194,0,0,
Bristol_Bay,Nushagak,1973,0,4045.622725,25301.72809,1295156.413,55685.42009,0,0,
Bristol_Bay,Nushagak,1974,0,1111.573674,4.96546E-06,347597.4705,34913.74906,0,0,
Bristol_Bay,Nushagak,1975,0,48829.06386,639484.1304,5102598.043,204237.5963,0,0,
Bristol_Bay,Nushagak,1976,0,6032.604678,252427.3768,3626182.204,467281.7881,0,0,
Bristol_Bay,Nushagak,1977,0,3.05972E-09,45373.76715,3092100.772,98614.02772,4.28499E-08,0,
Bristol_Bay,Nushagak,1978,0,1.15881E-08,434931.8289,1078792.882,4.91986E-08,0,0,
Bristol_Bay,Nushagak,1979,0,72863.20497,960080.4869,767683.4276,45525.50387,0,0,
Bristol_Bay,Nushagak,1980,0,22436.20696,542833.1234,514845.0107,130151.3577,0,0,
Bristol_Bay,Nushagak,1981,0,30303.8836,351608.153,1588467.581,5804.331395,6.68644E-09,0,
Bristol_Bay,Nushagak,1982,0,83664.6455,545388.4364,628121.9045,77973.51311,572.7557029,0,
Bristol_Bay,Nushagak,1983,0,115330.5524,736126.5388,660604.4942,36676.33145,0,0,
Bristol_Bay,Nushagak,1984,8.90188e-08,10147.15596,265334.9506,463017.6551,22747.58912,0,0,
Bristol_Bay,Nushagak,1985,0,85590.51352,596762.6514,705153.0158,29363.74558,0,0,
Bristol_Bay,Nushagak,1986,0,94281.42286,902010.6594,845195.8087,250266.1875,6.60074E-09,0,
Bristol_Bay,Nushagak,1987,0,174614.9908,700887.1225,893960.9091,134038.3251,819.518467,0,
Bristol_Bay,Nushagak,1988,0,53519.95053,657149.7345,1767226.553,79442.38558,1954.926164,0,
Bristol_Bay,Nushagak,1989,0,87497.34276,569884.6721,714713.5248,26626.53055,0,0,
Bristol_Bay,Nushagak,1990,0,108080.0633,626418.2465,418615.4629,30223.17626,0,0,
Bristol_Bay,Nushagak,1991,0,13934.21823,262819.8593,1080271.897,134455.6719,5910.238008,0,
Bristol_Bay,Nushagak,1992,0,102933.0352,471172.8216,577733.394,60734.84716,2.15502E-09,0,
Bristol_Bay,Nushagak,1993,0,41500.76197,97836.54089,829387.5735,105553.3101,1.08733E-09,0,
Bristol_Bay,Nushagak,1994,0,1711.028126,98798.49006,283362.9716,42042.70418,0,0,
Bristol_Bay,Nushagak,1995,0,2639.007725,62890.76412,938787.2013,194160.074,0,0,
Bristol_Bay,Nushagak,1996,0,0,363788.3909,1862052.644,109671.4,0,0,
Bristol_Bay,Nushagak,1997,0,0,37572.18941,427180.0517,76408.04372,0,0,
Bristol_Bay,Nushagak,1998,0,5.3109E-09,154933.5932,2245221.157,265343.5918,3141.628384,0,
Bristol_Bay,Nushagak,1999,0,0,88030.56957,1553514.41,112184.5717,5.12535E-09,3.06543e-09,
Bristol_Bay,Nushagak,2000,0,1.00205E-09,240487.4919,3304386.355,388484.5962,0,0,
Bristol_Bay,Nushagak,2001,0,0,256405.3752,2124329.477,281745.2732,5298.807468,0,
Bristol_Bay,Nushagak,2002,0,1.71084E-09,211223.8739,1793800.822,78210.60355,363.3735773,0,
Bristol_Bay,Nushagak,2003,0,7788.324051,388618.2029,1562052.924,238699.0517,0,0,
Bristol_Bay,Nushagak,2004,0,1.22614E-09,261419.2993,1479884.127,94872.24124,0,0,
Bristol_Bay,Nushagak,2005,0,7436.309533,359162.589,993629.1792,58013.32537,0,0,
Bristol_Bay,Nushagak,2006,0,1.11274E-09,112019.281,1023936.926,101636.7259,3.16367E-09,0,
Bristol_Bay,Nushagak,2007,0,5729.958633,84519.72472,760443.2783,61442.93623,0,0,
Bristol_Bay,Nushagak,2008,0,1273.498795,174503.8505,1839534.477,154557.952,0,0,
Bristol_Bay,Nushagak,2009,0,1625.183573,109231.3107,1148625.35,25691.45344,3.79681E-09,0,
Bristol_Bay,Nushagak,2010,0,1.62059E-09,207665.3945,2225141.149,19747.36484,3.32415E-09,0,
Bristol_Bay,Nushagak,2011,0,1.04496E-09,225027.596,2064021.015,139868.1183,0,0,
Bristol_Bay,Nushagak,2012,0,9.49334E-10,486266.8208,4460341.732,167720.2921,5.4574E-09,0,
Bristol_Bay,Nushagak,2013,0,5632.105466,3586570.85,8299703.855,98334.7717,0,1.05496e-06,
Bristol_Bay,Nushagak,2014,0,12587.68217,1124540.617,3696221.326,36529.86301,0,1.04802e-06,
Bristol_Bay,Nushagak,2015,0,10214.1696,504910.7431,1881443.3,72908.05782,9404.651254,1.01696e-06,
Bristol_Bay,Nushagak,2016,0,7129.228087,1701541.749,6402048.301,206345.5501,3.14404E-06,NA,
Bristol_Bay,Nushagak,2017,0,6001.989105,8584678.539,14446281.87,422317.5278,3552.476139,NA,
Bristol_Bay,Nushagak,2018,0,4749.086401,1678136.256,4709747.364,#VALUE!,#VALUE!,NA,
Bristol_Bay,Nushagak,2019,1.05503e-06,2781.577347,298331.5238,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Nushagak,2020,1.04796e-06,14671.211,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Nushagak,2021,1.01696e-06,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Nushagak,2022,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Nushagak,2023,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Naknek,1955,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,
Bristol_Bay,Naknek,1956,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,
Bristol_Bay,Naknek,1957,NA,#VALUE!,#VALUE!,#VALUE!,564421.5417,225.0611597,0,
Bristol_Bay,Naknek,1958,NA,#VALUE!,#VALUE!,737362.9114,102968.8331,1.24517E-05,0,
Bristol_Bay,Naknek,1959,NA,#VALUE!,494521.4941,763192.8469,266999.3014,2792.632174,0,
Bristol_Bay,Naknek,1960,NA,0,1077233.496,835598.1664,1445878.064,3.68403E-09,0,
Bristol_Bay,Naknek,1961,0,3.18734E-08,116507.5463,1302644.306,729294.5803,1605.408792,0,
Bristol_Bay,Naknek,1962,0,169.7181222,136264.1249,658249.0759,311652.5619,3444.179912,0,
Bristol_Bay,Naknek,1963,0,0,165159.0969,1117157.111,424519.8964,2.15393E-09,0,
Bristol_Bay,Naknek,1964,0,742.7519367,376952.2166,1531714.275,314121.5759,4.55606E-09,0,
Bristol_Bay,Naknek,1965,0,12877.18531,671496.1249,1454879.743,515515.3969,6.65769E-09,0,
Bristol_Bay,Naknek,1966,0,13371.02356,920517.7749,2782687.252,488527.7926,6.75583E-09,0,
Bristol_Bay,Naknek,1967,0,0,356246.3517,853446.1731,342019.3721,518.5604461,0,
Bristol_Bay,Naknek,1968,0,3584.572215,126410.3712,290868.3045,217448.8467,456.551926,0,
Bristol_Bay,Naknek,1969,0,2.24388E-07,50254.94049,1077173.968,1009915.592,7.4517E-09,0,
Bristol_Bay,Naknek,1970,0,597.4398173,179339.1853,1831303.538,522339.0648,6433.60652,0,
Bristol_Bay,Naknek,1971,0,224.9247119,366992.9598,2407827.638,1541034.869,1726.406916,0,
Bristol_Bay,Naknek,1972,0,2937.672627,263999.7757,756723.2119,685210.2734,34341.61837,0,
Bristol_Bay,Naknek,1973,0,1.9598E-09,611792.3332,1280498.065,850378.2625,6336.298651,0,
Bristol_Bay,Naknek,1974,0,1543.601127,255730.8935,1497110.22,888128.4514,2.07711E-07,0,
Bristol_Bay,Naknek,1975,0,1028.9487,468503.4023,3169577.475,1551851.908,4.17165E-09,0,
Bristol_Bay,Naknek,1976,0,4277.450543,1017915.545,6411482.408,1544435.514,4743.708537,0,
Bristol_Bay,Naknek,1977,0,4428.825809,793103.8673,2602771.377,317868.1844,13621.01001,0,
Bristol_Bay,Naknek,1978,0,393.05453,499904.1494,1580743.389,707254.7755,2886.513446,0,
Bristol_Bay,Naknek,1979,0,8951.03737,1395228.748,2084113.052,475295.842,7.85071E-09,0,
Bristol_Bay,Naknek,1980,0,802.9160203,1077181.59,2978497.65,872491.9784,1499.410944,0,
Bristol_Bay,Naknek,1981,0,4917.33409,778410.918,2953443.589,962598.2167,1501.5835,0,
Bristol_Bay,Naknek,1982,0,5105.335065,163880.6699,1167216.872,504706.4595,4417.370207,0,
Bristol_Bay,Naknek,1983,0,2.09803E-09,187444.846,907051.1606,388029.7371,8296.763139,0,
Bristol_Bay,Naknek,1984,0,248.5589362,544687.6518,2403662.61,1539731.542,9.38817E-09,0,
Bristol_Bay,Naknek,1985,2.46192e-09,2109.991725,862090.2365,4890911.657,1462624.277,1429.620103,0,
Bristol_Bay,Naknek,1986,0,7751.94957,1867028.111,7903643.467,2923722.619,46654.89089,0,
Bristol_Bay,Naknek,1987,0,2660.29076,386727.2682,1864846.158,3268178.278,42587.70646,0,
Bristol_Bay,Naknek,1988,0,3.84666E-09,386491.3344,1900972.69,735076.5766,11303.96942,0,
Bristol_Bay,Naknek,1989,0,1191.78262,365446.0887,2226105.156,540520.0883,3330.343681,0,
Bristol_Bay,Naknek,1990,0,5.10139E-09,714621.1406,2442182.899,824658.7082,6.41622E-09,0,
Bristol_Bay,Naknek,1991,0,13701.39822,454108.3128,3672831.844,487139.362,16163.60329,0,
Bristol_Bay,Naknek,1992,0,5.98565E-09,164847.9153,1035930.997,280773.8939,1458.442903,0,
Bristol_Bay,Naknek,1993,0,122.4589834,366626.3103,1552576.352,785479.0178,7.063E-09,0,
Bristol_Bay,Naknek,1994,0,4949.923107,521599.4035,1488860.791,378069.5147,2.08468E-09,0,
Bristol_Bay,Naknek,1995,0,8708.225467,2425757.639,3248782.027,240926.0419,2742.556765,0,
Bristol_Bay,Naknek,1996,0,1386.142703,340634.5661,5640808.53,487496.2194,3591.975418,142.8408964,
Bristol_Bay,Naknek,1997,0,0,105643.1448,1725135.416,1624627.71,2675.551978,0,
Bristol_Bay,Naknek,1998,0,1064.66805,597117.5082,2510958.428,760436.1652,2229.29098,0,
Bristol_Bay,Naknek,1999,0,256.5380719,720625.6295,2096555.338,942825.4539,5.38323E-09,0,
Bristol_Bay,Naknek,2000,0,2965.795458,1207346.069,7278805.68,535440.7275,2190.7344,0,
Bristol_Bay,Naknek,2001,0,0,495170.9448,3322732.685,812090.3627,8.12012E-09,0,
Bristol_Bay,Naknek,2002,0,48568.92803,1472934.879,3934364.118,302621.3984,3419.838013,0,
Bristol_Bay,Naknek,2003,0,8942.058903,3692037.193,7796995.162,895951.1283,21791.88821,0,
Bristol_Bay,Naknek,2004,0,0,990232.5376,2631235.984,681109.2505,4966.552661,0,
Bristol_Bay,Naknek,2005,0,36671.94716,1313499.165,3057222.038,972469.8386,1408.892367,0,
Bristol_Bay,Naknek,2006,0,50441.696,1676059.51,2645919.184,532419.1615,6746.904772,0,
Bristol_Bay,Naknek,2007,0,17540.54925,1877228.42,2184899.504,555335.6714,2553.062751,0,
Bristol_Bay,Naknek,2008,0,23086.89526,593437.7243,1956038.226,695240.5112,92.57666123,0,
Bristol_Bay,Naknek,2009,0,5414.946064,463238.1415,1286429.522,158514.5329,0,0,
Bristol_Bay,Naknek,2010,0,97716.52038,3258946.005,3663102.958,401489.7638,1700.522886,0,
Bristol_Bay,Naknek,2011,0,82430.97198,2257077.553,2175201.07,571336.7609,65.39242106,0,
Bristol_Bay,Naknek,2012,0,11744.1874,2397263.534,2629343.751,383845.6226,2541.887267,0,
Bristol_Bay,Naknek,2013,0,61369.23716,2742095.407,3543486.551,161735.5859,7.460959556,1.04664e-06,
Bristol_Bay,Naknek,2014,0,32824.06048,2957483.877,3399905.478,112679.1662,0,1.03877e-06,
Bristol_Bay,Naknek,2015,0,38702.04339,5261677.034,7337688.088,504957.3086,16599.20282,1.01378e-06,
Bristol_Bay,Naknek,2016,0,1204.876538,2594704.992,2437779.639,331066.7335,3.11675E-06,NA,
Bristol_Bay,Naknek,2017,0,57139.70966,4193367.183,3417934.855,841780.9777,0.002715263,NA,
Bristol_Bay,Naknek,2018,0,27602.54037,2703871.189,4853497.18,#VALUE!,#VALUE!,NA,
Bristol_Bay,Naknek,2019,1.04788e-06,2534.026386,1165631.157,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Naknek,2020,1.03925e-06,34446.71341,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Naknek,2021,1.01471e-06,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Naknek,2022,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Naknek,2023,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Ugashik,1955,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,
Bristol_Bay,Ugashik,1956,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,
Bristol_Bay,Ugashik,1957,NA,#VALUE!,#VALUE!,#VALUE!,41839.94835,9.0361E-10,0,
Bristol_Bay,Ugashik,1958,NA,#VALUE!,#VALUE!,605555.6366,53021.00128,3.68388E-05,0,
Bristol_Bay,Ugashik,1959,NA,#VALUE!,31386.71558,309517.9356,152919.6766,6.49494E-09,0,
Bristol_Bay,Ugashik,1960,NA,867.0227582,943211.6953,2389188.862,534193.2624,3086.986657,0,
Bristol_Bay,Ugashik,1961,0,67.68393074,341905.0789,757518.9112,120954.7393,1.06479E-09,0,
Bristol_Bay,Ugashik,1962,0,240.7328102,78940.117,308071.9457,20312.37365,309.066368,0,
Bristol_Bay,Ugashik,1963,0,0,10932.44684,99104.64127,22704.03347,2.15434E-09,0,
Bristol_Bay,Ugashik,1964,0,133.6643412,29630.33771,228389.1525,16285.19782,4.57398E-09,0,
Bristol_Bay,Ugashik,1965,0,7.99916E-10,50327.29932,263826.7169,78800.43779,294.1617416,0,
Bristol_Bay,Ugashik,1966,0,473.8164368,772822.5465,1597336.198,17554.78795,1.27573E-09,0,
Bristol_Bay,Ugashik,1967,0,0,98165.59422,97097.61641,34973.29951,5.57528E-10,0,
Bristol_Bay,Ugashik,1968,0,1.66863E-09,16984.70868,23570.95764,4394.110127,114.36579,0,
Bristol_Bay,Ugashik,1969,0,111.0705327,4867.156562,58328.29686,25936.26548,138.0136349,0,
Bristol_Bay,Ugashik,1970,0,4.46024E-10,3914.802655,306114.7891,44928.05993,2.24242E-06,0,
Bristol_Bay,Ugashik,1971,0,9.27929E-10,193375.6259,573772.5589,165965.4197,751.4069585,0,
Bristol_Bay,Ugashik,1972,0,2.48108E-09,8.63029E-07,232469.0771,41201.76924,2688.700653,0,
Bristol_Bay,Ugashik,1973,0,1.59863E-07,30511.50873,28140.92732,43655.7947,2499.059704,0,
Bristol_Bay,Ugashik,1974,0,9.14822E-10,23996.02282,668436.7736,65473.78406,2.58417E-08,0,
Bristol_Bay,Ugashik,1975,0,1087.595011,1570467.905,2186508.368,366979.5534,2.78359E-09,0,
Bristol_Bay,Ugashik,1976,0,1672.088014,2389798.722,3057607.036,350283.5339,790.211204,0,
Bristol_Bay,Ugashik,1977,0,792.3646297,653650.8877,2052730.823,144698.2574,1667.403585,0,
Bristol_Bay,Ugashik,1978,0,0,255856.7495,680488.9957,258102.1241,1278.654905,0,
Bristol_Bay,Ugashik,1979,0,22988.40741,3320476.5,2459760.222,672752.048,7.85738E-09,0,
Bristol_Bay,Ugashik,1980,0,1117.261309,1446748.16,5509026.004,1104722.909,4902.933113,0,
Bristol_Bay,Ugashik,1981,0,1102.561531,1754407.816,5287351.207,932724.3991,1322.207007,0,
Bristol_Bay,Ugashik,1982,0,4612.329645,330296.6475,1225051.739,797363.506,840.0198738,0,
Bristol_Bay,Ugashik,1983,0,5.31298E-09,749112.9248,815291.0741,224815.7874,2660.542888,0,
Bristol_Bay,Ugashik,1984,0,1530.246534,539312.8035,4473657.708,513047.6921,9.41E-09,0,
Bristol_Bay,Ugashik,1985,271.1910717,2335.808146,656553.116,1686046.9,472819.9862,2285.343055,0,
Bristol_Bay,Ugashik,1986,0,5652.917378,508411.32,4606234.683,2004769.304,5839.103682,0,
Bristol_Bay,Ugashik,1987,0,5111.525714,875335.8,3809517.147,2434901.655,17548.83003,0,
Bristol_Bay,Ugashik,1988,0,2360.581833,511660.2787,2813112.274,2208171.195,39480.7539,0,
Bristol_Bay,Ugashik,1989,0,9452.739695,950161.7621,2917579.891,1035047.084,9341.494014,0,
Bristol_Bay,Ugashik,1990,0,973.0711573,397453.7004,2793722.409,664856.6906,872.2291156,0,
Bristol_Bay,Ugashik,1991,0,7285.703367,2063739.705,4310464.993,295601.9116,1552.635295,0,
Bristol_Bay,Ugashik,1992,0,11107.30765,391407.0553,1776536.82,941138.5464,3835.139104,0,
Bristol_Bay,Ugashik,1993,0,3051.7131,415662.5378,664507.427,273940.8804,28851.11098,0,
Bristol_Bay,Ugashik,1994,0,19397.44337,269675.681,1117948.412,176736.6528,417.0023363,0,
Bristol_Bay,Ugashik,1995,0,13117.82433,3803140.403,1862261.068,94447.3648,2560.11569,0,
Bristol_Bay,Ugashik,1996,0,0,260683.5649,1082634.606,10063.54753,783.128815,0.05093983,
Bristol_Bay,Ugashik,1997,0,0,286695.6011,2305456.244,430855.3637,485.2390526,0,
Bristol_Bay,Ugashik,1998,0,1237.274364,179074.7204,826927.5215,239867.101,2115.705846,0,
Bristol_Bay,Ugashik,1999,0,3670.971257,1279722.883,2093461.905,294108.8515,5.42336E-09,0,
Bristol_Bay,Ugashik,2000,0,2248.781831,1866754.597,2386840.628,99433.84708,3194.526427,0,
Bristol_Bay,Ugashik,2001,0,628.8957987,401307.4454,1569182.564,212212.0316,6.60196E-09,0,
Bristol_Bay,Ugashik,2002,0,7745.024712,2079223.911,2473086.815,39272.68079,849.1071713,0,
Bristol_Bay,Ugashik,2003,0,28141.27936,4701777.63,1569234.792,73927.90044,3.28539E-09,0,
Bristol_Bay,Ugashik,2004,0,12626.76795,1320781.597,2832218.125,365989.3748,3.13103E-09,0,
Bristol_Bay,Ugashik,2005,0,650.1273383,878177.821,3489196.436,894373.1345,5.13967E-09,0,
Bristol_Bay,Ugashik,2006,0,66930.37603,1091714.905,2012888.94,230715.3981,2700.097027,0,
Bristol_Bay,Ugashik,2007,0,41842.78433,1288151,1628154.462,182409.9269,0.061550263,0,
Bristol_Bay,Ugashik,2008,0,7974.252534,1051694.712,2063095.686,40680.65434,0.437429084,0,
Bristol_Bay,Ugashik,2009,0,8826.116402,378808.7606,461626.5118,132490.7513,0,0,
Bristol_Bay,Ugashik,2010,0,10045.26789,587332.1615,1231924.988,283973.0059,1139.016584,0,
Bristol_Bay,Ugashik,2011,0,65015.82235,2779754.692,3392108.139,504085.7943,2.449674014,0,
Bristol_Bay,Ugashik,2012,0,104687.3557,3485691.039,2236754.812,90581.35769,4966.524504,0,
Bristol_Bay,Ugashik,2013,0,29906.30413,3861484.705,2064938.668,34286.31564,0.03962912,1.0551e-06,
Bristol_Bay,Ugashik,2014,0,70409.78081,2596182.434,1629728.821,30397.75821,0,1.04826e-06,
Bristol_Bay,Ugashik,2015,0,13553.78052,1887109.392,1919608.157,324456.2156,7.38329095,1.01686e-06,
Bristol_Bay,Ugashik,2016,0,53838.48477,3024846.292,3816205.783,260032.0958,3.14578E-06,NA,
Bristol_Bay,Ugashik,2017,0,103761.7674,6698689.244,6089523.728,1027978.536,0.000105895,NA,
Bristol_Bay,Ugashik,2018,0,20784.87476,1174671.367,2775324.78,#VALUE!,#VALUE!,NA,
Bristol_Bay,Ugashik,2019,1.05428e-06,7524.898868,404457.3483,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Ugashik,2020,1.04934e-06,170457.9103,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Ugashik,2021,1.01613e-06,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Ugashik,2022,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Ugashik,2023,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Wood,1955,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,
Bristol_Bay,Wood,1956,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,
Bristol_Bay,Wood,1957,NA,#VALUE!,#VALUE!,#VALUE!,45045.03773,0,0,
Bristol_Bay,Wood,1958,NA,#VALUE!,#VALUE!,624250.7131,26802.97521,0,0,
Bristol_Bay,Wood,1959,NA,#VALUE!,923017.4627,775564.1289,39543.19771,0,0,
Bristol_Bay,Wood,1960,NA,5684.051911,1611289.476,1038777.343,93173.10479,0,0,
Bristol_Bay,Wood,1961,0,147.8984485,221597.3595,1436437.823,26157.38844,0,0,
Bristol_Bay,Wood,1962,0,2589.192155,971009.962,532331.8578,44696.12196,684.0092853,0,
Bristol_Bay,Wood,1963,0,0,591804.3777,1000875.852,39341.3007,242.8686712,0,
Bristol_Bay,Wood,1964,0,116.5822741,499042.7839,706852.0934,80891.31759,814.1601209,0,
Bristol_Bay,Wood,1965,0,2666.123593,599265.3335,1196077.017,223710.2687,0,0,
Bristol_Bay,Wood,1966,0,5583.577058,959255.2373,1255649.797,69726.42356,0,0,
Bristol_Bay,Wood,1967,0,1499.118901,583393.319,370895.2219,98475.84243,564.7517172,0,
Bristol_Bay,Wood,1968,0,909.0767122,557928.2632,569391.3347,26138.47955,0,0,
Bristol_Bay,Wood,1969,0,0,62676.69584,821901.5298,105269.7455,0,0,
Bristol_Bay,Wood,1970,0,3951.796278,1392373.681,1201844.691,49931.4657,0,0,
Bristol_Bay,Wood,1971,0,4165.477437,463331.0881,846476.8837,111166.9296,0,0,
Bristol_Bay,Wood,1972,0,3401.247516,813608.4896,464772.2646,56897.25167,0,0,
Bristol_Bay,Wood,1973,0,1890.133531,234543.5435,1198836.172,24990.63654,0,0,
Bristol_Bay,Wood,1974,0,2408.930682,3420119.739,2362337.535,108564.1056,0,0,
Bristol_Bay,Wood,1975,0,30667.32615,1796332.408,3358506.825,1105180.853,0,0,
Bristol_Bay,Wood,1976,0,1967.110001,2656970.644,3628306.423,299943.02,0,0,
Bristol_Bay,Wood,1977,0,19300.0333,1275546.006,2500481.842,28984.7167,3348.950371,0,
Bristol_Bay,Wood,1978,0,0,1276959.416,1713769.124,126478.2704,0,0,
Bristol_Bay,Wood,1979,0,16285.53155,2360528.69,1751017.794,26836.56429,0,0,
Bristol_Bay,Wood,1980,0,4.44798E-09,472215.5854,883378.0765,116198.4557,0,0,
Bristol_Bay,Wood,1981,0,3.28078E-09,613921.9158,1455169.693,162821.8715,0,0,
Bristol_Bay,Wood,1982,0,3627.667505,533178.1323,1514157.148,34407.62081,0,0,
Bristol_Bay,Wood,1983,0,1358.70122,1840424.076,1368503.145,116467.4648,0,0,
Bristol_Bay,Wood,1984,154.9684865,381.8239301,586695.163,1580920.201,50670.0355,0,0,
Bristol_Bay,Wood,1985,0,10395.58896,1396979.742,1867627.101,28321.09241,0,0,
Bristol_Bay,Wood,1986,0,5374.226711,1257830.462,2814060.263,99039.88646,843.1292947,0,
Bristol_Bay,Wood,1987,0,18995.26747,1655042.707,1095973.359,127902.8284,0,0,
Bristol_Bay,Wood,1988,0,8846.747206,1869374.27,2029808.087,69892.10155,3.99376E-08,0,
Bristol_Bay,Wood,1989,0,6459.134033,2583328.17,2467310.262,49193.20548,948.8507341,0,
Bristol_Bay,Wood,1990,0,7092.791172,1147085.017,2130785.62,269184.207,0,0,
Bristol_Bay,Wood,1991,0,12307.01916,2747437.773,3218710.035,131678.2457,1530.354749,0,
Bristol_Bay,Wood,1992,0,10247.77238,2458544.211,2022955.652,46193.46122,132.0865367,0,
